#,Event: UUID,Event: Title,Event: Subtitle,Competition: Title,Competition: GUID_C,Competition: Discipline,Stage: Kind,Group #,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Frame: SJComment,Frame: IsTeamscore,Frame: Qualification,Frame: EAPenTTT_G,Frame: ETPenTTT_G,Frame: PenaltyTT_G,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DAMarkTT_G,Frame: DBMarkTT_G,Frame: DMarkTT_G,Frame: TMarkTTT_G,Frame: Rank_G,Frame: Qualification_G
1,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,NO APPT,1,PUBLISHED,,2023-06-24 11:01:57.8140279 +0100,2023-06-24 11:02:17.8506658 +0100,,FALSE,,2.700,2.100,0.00,7.900,7.300,0.00,3.00,3.00,18.200,6,
2,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,Rope,2,PUBLISHED,,2023-06-24 11:18:46.1329123 +0100,2023-06-24 11:20:40.0999666 +0100,,FALSE,,3.500,3.050,0.00,6.950,6.500,1.30,2.80,4.10,17.550,7,
3,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,Hoop,3,PUBLISHED,,2023-06-24 11:37:22.9926137 +0100,2023-06-24 11:38:43.5181524 +0100,,FALSE,,3.300,2.250,0.00,7.750,6.700,2.20,3.20,5.40,19.850,2,
4,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,Ball,4,PUBLISHED,,2023-06-24 12:18:06.4156238 +0100,2023-06-24 12:18:07.5705368 +0100,,FALSE,,3.300,2.750,0.00,7.250,6.700,1.50,3.10,4.60,18.550,5,
5,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,,5,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
6,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,,6,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
7,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,,7,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
8,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,,8,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
9,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,,9,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
10,769f3988-a323-4c0c-617e-e35ac659ab66,Campeonato Nacional de Ginástica Rítmica 2023,Pavilhão Municipal do Alto do Moinho,CN 1ª Divisão - Iniciadas,,IND,All-Around,1,1,TRUE,3,,,74.150,0,0,0.000,99,IND,1,,0,Mota,Carolina,AAE,01/01/0001,,,10,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
