#,Event: UUID,Event: Title,Event: Subtitle,Event: SubSubtitle,Event: InfoShort,Event: InfoLong,Competition: Title,Competition: GUID_C,Competition: SexCategory,Competition: Discipline,Stage: Kind,Group #,Group: Time,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Mark17TTT_G,Performance: TeamPoints_G,Performance: MarkExtraTTT_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Patronymic,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine #,Frame: NElements,Frame: BonusT,Frame: PenaltyT,Frame: DifficultyT_G,Frame: MarkTTT_G,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Judge,∑,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,L,A,
1,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,E1,9.1,4,3,,,,,,,,,2,,
2,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,E2,9.1,4,3,,,,,,,,,2,,
3,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,E3,9.3,2,3,,,,,,,,,2,,
4,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,E4,9.3,2,3,,,,,,,,,2,,
5,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,E5,10.0,,,,,,,,,,,,,
6,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,E6,10.0,,,,,,,,,,,,,
7,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,E∑,18.4,6,6,0,0,0,0,0,0,0,0,4,0,
8,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,T,0.000,,,,,,,,,,,,,
9,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,D,0.7,0.0,,,,,,,,,,,,
10,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,1,2,0.0,0.6,0.7,18.500,PUBLISHED,,2024-02-17 09:49:29.1105162 +0000,2024-02-17 09:49:42.6369887 +0000,H,0.00,0.00,0.00,,,,,,,,,,,
11,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,E1,9.3,3,3,,,,,,,,,1,,
12,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,E2,9.3,3,3,,,,,,,,,1,,
13,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,E3,9.6,1,2,,,,,,,,,1,,
14,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,E4,9.6,1,2,,,,,,,,,1,,
15,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,E5,10.0,,,,,,,,,,,,,
16,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,E6,10.0,,,,,,,,,,,,,
17,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,E∑,18.9,4,5,0,0,0,0,0,0,0,0,2,0,
18,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,T,0.000,,,,,,,,,,,,,
19,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,D,0.7,0.0,,,,,,,,,,,,
20,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,1,TRUE,14,,,38.100,0,0,0.000,99,57.050,0,0.000,TRA,1,,0,Canhão,Tomás,,APAGL,01/01/0001,,2,2,0.0,0.0,0.7,19.600,PUBLISHED,,2024-02-17 09:57:47.7161183 +0000,2024-02-17 09:57:48.43654 +0000,H,0.00,0.00,0.00,,,,,,,,,,,
21,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,2,TRUE,17,,,37.300,0,0,0.000,99,55.400,0,0.000,TRA,1,,0,Rosa,Mariana,,CADB,01/01/0001,,1,2,0.0,0.0,0.6,18.000,PUBLISHED,,2024-02-17 09:50:50.9087752 +0000,2024-02-17 09:50:51.8762448 +0000,E1,8.7,4,4,,,,,,,,,5,,
22,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,2,TRUE,17,,,37.300,0,0,0.000,99,55.400,0,0.000,TRA,1,,0,Rosa,Mariana,,CADB,01/01/0001,,1,2,0.0,0.0,0.6,18.000,PUBLISHED,,2024-02-17 09:50:50.9087752 +0000,2024-02-17 09:50:51.8762448 +0000,E2,8.7,4,4,,,,,,,,,5,,
23,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,2,TRUE,17,,,37.300,0,0,0.000,99,55.400,0,0.000,TRA,1,,0,Rosa,Mariana,,CADB,01/01/0001,,1,2,0.0,0.0,0.6,18.000,PUBLISHED,,2024-02-17 09:50:50.9087752 +0000,2024-02-17 09:50:51.8762448 +0000,E3,8.7,3,5,,,,,,,,,5,,
24,a2246a11-cf28-434d-5e88-ca94ef910581,Taça AGA,,,,,INI,,,DMT,Qualification,1,,2,TRUE,17,,,37.300,0,0,0.000,99,55.400,0,0.000,TRA,1,,0,Rosa,Mariana,,CADB,01/01/0001,,1,2,0.0,0.0,0.6,18.000,PUBLISHED,,2024-02-17 09:50:50.9087752 +0000,2024-02-17 09:50:51.8762448 +0000,E4,8.7,3,5,,,,,,,,,5,,
