#,Event: UUID,Event: Title,Event: Subtitle,Event: SubSubtitle,Event: InfoShort,Event: InfoLong,Competition: Title,Competition: GUID_C,Competition: SexCategory,Competition: Discipline,Stage: Kind,Group #,Group: Comment,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: QualificationCategory_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: MarkExecTTT_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Patronymic,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine Rank,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,E1,E2,E3,E4,E5,E6,A1,A2,A3,A4,A5,A6,R1,R2,R3,R4,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DMarkTTT_G,Frame: DPenTTT_G,Frame: CPenTTT_G,Frame: PenTTT_G,Frame: TExecMarkTTT_G,Frame: TMarkTTT_G
11,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Mixed Pair,,,MXP,Qualification,1,,1,TRUE,1,,,0,42.500,0,0,0.000,99,12.900,WP,2,,0,Kubtiza,David,,West Coast,01/01/0001,,Balance,1,2,PUBLISHED,,2024-03-17 13:20:30.3770944 +0800,2024-03-17 13:20:31.505483 +0800,6.7,6.8,6.9,6.9,,,7.3,6.3,7.0,6.3,,,,,,,6.850,6.650,1.100,0.900,0.000,0.900,5.950,20.550
12,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Mixed Pair,,,MXP,Qualification,1,,1,TRUE,1,,,0,42.500,0,0,0.000,99,12.900,WP,2,,0,Kubtiza,David,,West Coast,01/01/0001,,Tempo,1,3,PUBLISHED,,2024-03-17 14:19:04.2472628 +0800,2024-03-17 14:19:04.9340316 +0800,6.4,7.1,6.8,7.2,,,7.0,7.3,6.9,6.4,,,,,,,6.950,6.950,1.100,0.000,0.000,0.000,6.950,21.950
13,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,1,TRUE,1,,,0,47.650,0,0,0.000,99,15.700,WP,1,,0,Stone,Milla,,NDGC,01/01/0001,,Balance,1,2,PUBLISHED,,2024-03-17 12:52:22.0902556 +0800,2024-03-17 12:54:45.2823722 +0800,8.5,8.0,7.8,8.4,,,7.7,7.2,6.9,6.8,,,,,,,8.200,7.050,1.000,0.000,0.000,0.000,8.200,24.450
14,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,1,TRUE,1,,,0,47.650,0,0,0.000,99,15.700,WP,1,,0,Stone,Milla,,NDGC,01/01/0001,,Tempo,1,3,PUBLISHED,,2024-03-17 13:49:10.5591576 +0800,2024-03-17 13:49:12.2238028 +0800,7.5,7.2,7.5,7.9,,,7.6,7.8,6.7,6.5,,,,,,,7.500,7.150,1.050,0.000,0.000,0.000,7.500,23.200
15,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,1,TRUE,1,,,0,47.650,0,0,0.000,99,15.700,WP,2,,0,Simpson,Jasmin,,NDGC,01/01/0001,,Balance,1,2,PUBLISHED,,2024-03-17 12:52:22.0902556 +0800,2024-03-17 12:54:45.2823722 +0800,8.5,8.0,7.8,8.4,,,7.7,7.2,6.9,6.8,,,,,,,8.200,7.050,1.000,0.000,0.000,0.000,8.200,24.450
16,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,1,TRUE,1,,,0,47.650,0,0,0.000,99,15.700,WP,2,,0,Simpson,Jasmin,,NDGC,01/01/0001,,Tempo,1,3,PUBLISHED,,2024-03-17 13:49:10.5591576 +0800,2024-03-17 13:49:12.2238028 +0800,7.5,7.2,7.5,7.9,,,7.6,7.8,6.7,6.5,,,,,,,7.500,7.150,1.050,0.000,0.000,0.000,7.500,23.200
17,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,1,TRUE,1,,,0,47.650,0,0,0.000,99,15.700,WP,3,,0,Rockman,Emma,,NDGC,01/01/0001,,Balance,1,2,PUBLISHED,,2024-03-17 12:52:22.0902556 +0800,2024-03-17 12:54:45.2823722 +0800,8.5,8.0,7.8,8.4,,,7.7,7.2,6.9,6.8,,,,,,,8.200,7.050,1.000,0.000,0.000,0.000,8.200,24.450
18,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,1,TRUE,1,,,0,47.650,0,0,0.000,99,15.700,WP,3,,0,Rockman,Emma,,NDGC,01/01/0001,,Tempo,1,3,PUBLISHED,,2024-03-17 13:49:10.5591576 +0800,2024-03-17 13:49:12.2238028 +0800,7.5,7.2,7.5,7.9,,,7.6,7.8,6.7,6.5,,,,,,,7.500,7.150,1.050,0.000,0.000,0.000,7.500,23.200
19,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,2,TRUE,2,,,0,46.950,0,0,0.000,99,15.100,WP,1,,0,Moore,Eva,,NDGC,01/01/0001,,Balance,2,2,PUBLISHED,,2024-03-17 12:40:26.4347866 +0800,2024-03-17 12:40:30.306296 +0800,7.9,8.0,7.6,7.8,,,7.5,6.9,7.6,7.2,,,,,,,7.850,7.350,1.100,0.000,0.000,0.000,7.850,24.150
20,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,2,TRUE,2,,,0,46.950,0,0,0.000,99,15.100,WP,1,,0,Moore,Eva,,NDGC,01/01/0001,,Tempo,2,3,PUBLISHED,,2024-03-17 13:37:59.8325279 +0800,2024-03-17 13:41:21.8163093 +0800,7.3,7.2,7.2,7.4,,,8.1,7.4,6.9,7.2,,,,,,,7.250,7.300,1.000,0.000,0.000,0.000,7.250,22.800
21,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,2,TRUE,2,,,0,46.950,0,0,0.000,99,15.100,WP,2,,0,Taylor,Chloe,,NDGC,01/01/0001,,Balance,2,2,PUBLISHED,,2024-03-17 12:40:26.4347866 +0800,2024-03-17 12:40:30.306296 +0800,7.9,8.0,7.6,7.8,,,7.5,6.9,7.6,7.2,,,,,,,7.850,7.350,1.100,0.000,0.000,0.000,7.850,24.150
22,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,2,TRUE,2,,,0,46.950,0,0,0.000,99,15.100,WP,2,,0,Taylor,Chloe,,NDGC,01/01/0001,,Tempo,2,3,PUBLISHED,,2024-03-17 13:37:59.8325279 +0800,2024-03-17 13:41:21.8163093 +0800,7.3,7.2,7.2,7.4,,,8.1,7.4,6.9,7.2,,,,,,,7.250,7.300,1.000,0.000,0.000,0.000,7.250,22.800
23,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,2,TRUE,2,,,0,46.950,0,0,0.000,99,15.100,WP,3,,0,Deverell,Lily,,NDGC,01/01/0001,,Balance,2,2,PUBLISHED,,2024-03-17 12:40:26.4347866 +0800,2024-03-17 12:40:30.306296 +0800,7.9,8.0,7.6,7.8,,,7.5,6.9,7.6,7.2,,,,,,,7.850,7.350,1.100,0.000,0.000,0.000,7.850,24.150
24,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,2,TRUE,2,,,0,46.950,0,0,0.000,99,15.100,WP,3,,0,Deverell,Lily,,NDGC,01/01/0001,,Tempo,2,3,PUBLISHED,,2024-03-17 13:37:59.8325279 +0800,2024-03-17 13:41:21.8163093 +0800,7.3,7.2,7.2,7.4,,,8.1,7.4,6.9,7.2,,,,,,,7.250,7.300,1.000,0.000,0.000,0.000,7.250,22.800
25,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,3,TRUE,3,,,0,45.200,0,0,0.000,99,14.750,WP,1,,0,Craik,Georgia,,NDGC,01/01/0001,,Balance,3,2,PUBLISHED,,2024-03-17 12:57:11.0180597 +0800,2024-03-17 12:57:11.856951 +0800,8.0,8.3,7.4,7.7,,,7.1,6.7,7.0,6.9,,,,,,,7.850,6.950,1.000,0.000,0.000,0.000,7.850,23.650
26,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,3,TRUE,3,,,0,45.200,0,0,0.000,99,14.750,WP,1,,0,Craik,Georgia,,NDGC,01/01/0001,,Tempo,3,3,PUBLISHED,,2024-03-17 13:54:11.0155907 +0800,2024-03-17 13:54:12.4869493 +0800,6.8,7.0,6.6,7.2,,,6.9,7.5,6.3,6.5,,,,,,,6.900,6.700,1.050,0.000,0.000,0.000,6.900,21.550
27,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,3,TRUE,3,,,0,45.200,0,0,0.000,99,14.750,WP,2,,0,Bruyns,Tayla,,NDGC,01/01/0001,,Balance,3,2,PUBLISHED,,2024-03-17 12:57:11.0180597 +0800,2024-03-17 12:57:11.856951 +0800,8.0,8.3,7.4,7.7,,,7.1,6.7,7.0,6.9,,,,,,,7.850,6.950,1.000,0.000,0.000,0.000,7.850,23.650
28,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,3,TRUE,3,,,0,45.200,0,0,0.000,99,14.750,WP,2,,0,Bruyns,Tayla,,NDGC,01/01/0001,,Tempo,3,3,PUBLISHED,,2024-03-17 13:54:11.0155907 +0800,2024-03-17 13:54:12.4869493 +0800,6.8,7.0,6.6,7.2,,,6.9,7.5,6.3,6.5,,,,,,,6.900,6.700,1.050,0.000,0.000,0.000,6.900,21.550
29,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,3,TRUE,3,,,0,45.200,0,0,0.000,99,14.750,WP,3,,0,Khan,Shafiqa,,NDGC,01/01/0001,,Balance,3,2,PUBLISHED,,2024-03-17 12:57:11.0180597 +0800,2024-03-17 12:57:11.856951 +0800,8.0,8.3,7.4,7.7,,,7.1,6.7,7.0,6.9,,,,,,,7.850,6.950,1.000,0.000,0.000,0.000,7.850,23.650
30,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,3,TRUE,3,,,0,45.200,0,0,0.000,99,14.750,WP,3,,0,Khan,Shafiqa,,NDGC,01/01/0001,,Tempo,3,3,PUBLISHED,,2024-03-17 13:54:11.0155907 +0800,2024-03-17 13:54:12.4869493 +0800,6.8,7.0,6.6,7.2,,,6.9,7.5,6.3,6.5,,,,,,,6.900,6.700,1.050,0.000,0.000,0.000,6.900,21.550
31,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,4,TRUE,4,,,0,42.100,0,0,0.000,99,12.600,WP,1,,0,Miller,Teale,,WCG,01/01/0001,,Balance,4,2,PUBLISHED,,2024-03-17 12:46:28.9225166 +0800,2024-03-17 12:46:30.6744049 +0800,7.4,7.5,7.2,7.8,,,6.8,7.4,6.8,6.4,,,,,,,7.450,6.800,0.800,1.600,0.000,1.600,5.850,20.900
32,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,4,TRUE,4,,,0,42.100,0,0,0.000,99,12.600,WP,1,,0,Miller,Teale,,WCG,01/01/0001,,Tempo,4,3,PUBLISHED,,2024-03-17 13:43:25.3200602 +0800,2024-03-17 13:43:25.9830801 +0800,6.7,6.7,7.1,6.8,,,7.1,7.0,6.2,6.0,,,,,,,6.750,6.600,1.100,0.000,0.000,0.000,6.750,21.200
33,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,4,TRUE,4,,,0,42.100,0,0,0.000,99,12.600,WP,2,,0,Moir,Summer,,WCG,01/01/0001,,Balance,4,2,PUBLISHED,,2024-03-17 12:46:28.9225166 +0800,2024-03-17 12:46:30.6744049 +0800,7.4,7.5,7.2,7.8,,,6.8,7.4,6.8,6.4,,,,,,,7.450,6.800,0.800,1.600,0.000,1.600,5.850,20.900
34,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,4,TRUE,4,,,0,42.100,0,0,0.000,99,12.600,WP,2,,0,Moir,Summer,,WCG,01/01/0001,,Tempo,4,3,PUBLISHED,,2024-03-17 13:43:25.3200602 +0800,2024-03-17 13:43:25.9830801 +0800,6.7,6.7,7.1,6.8,,,7.1,7.0,6.2,6.0,,,,,,,6.750,6.600,1.100,0.000,0.000,0.000,6.750,21.200
35,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,4,TRUE,4,,,0,42.100,0,0,0.000,99,12.600,WP,3,,0,Sorensen,Aimee,,WCG,01/01/0001,,Balance,4,2,PUBLISHED,,2024-03-17 12:46:28.9225166 +0800,2024-03-17 12:46:30.6744049 +0800,7.4,7.5,7.2,7.8,,,6.8,7.4,6.8,6.4,,,,,,,7.450,6.800,0.800,1.600,0.000,1.600,5.850,20.900
36,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,Level 6 Women's Group,,,WG,Qualification,1,,4,TRUE,4,,,0,42.100,0,0,0.000,99,12.600,WP,3,,0,Sorensen,Aimee,,WCG,01/01/0001,,Tempo,4,3,PUBLISHED,,2024-03-17 13:43:25.3200602 +0800,2024-03-17 13:43:25.9830801 +0800,6.7,6.7,7.1,6.8,,,7.1,7.0,6.2,6.0,,,,,,,6.750,6.600,1.100,0.000,0.000,0.000,6.750,21.200
37,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,1,TRUE,1,,,0,49.150,0,0,0.000,99,15.200,WP,1,,0,Owen,Kristin,,NDGC,01/01/0001,,Balance,1,2,PUBLISHED,,2024-03-17 08:50:58.6977519 +0800,2024-03-17 08:53:36.9361334 +0800,8.3,7.7,8.4,8.5,,,8.3,7.1,7.8,7.7,,,,,,,8.350,7.750,1.500,0.300,0.000,0.300,8.050,25.650
38,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,1,TRUE,1,,,0,49.150,0,0,0.000,99,15.200,WP,1,,0,Owen,Kristin,,NDGC,01/01/0001,,Tempo,1,3,PUBLISHED,,2024-03-17 09:52:53.2847911 +0800,2024-03-17 09:52:54.6891726 +0800,8.1,7.8,8.2,8.2,,,7.2,7.3,8.2,6.8,,,,,,,8.150,7.250,0.950,1.000,0.000,1.000,7.150,23.500
39,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,1,TRUE,1,,,0,49.150,0,0,0.000,99,15.200,WP,2,,0,Bates,Sophie,,NDGC,01/01/0001,,Balance,1,2,PUBLISHED,,2024-03-17 08:50:58.6977519 +0800,2024-03-17 08:53:36.9361334 +0800,8.3,7.7,8.4,8.5,,,8.3,7.1,7.8,7.7,,,,,,,8.350,7.750,1.500,0.300,0.000,0.300,8.050,25.650
40,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,1,TRUE,1,,,0,49.150,0,0,0.000,99,15.200,WP,2,,0,Bates,Sophie,,NDGC,01/01/0001,,Tempo,1,3,PUBLISHED,,2024-03-17 09:52:53.2847911 +0800,2024-03-17 09:52:54.6891726 +0800,8.1,7.8,8.2,8.2,,,7.2,7.3,8.2,6.8,,,,,,,8.150,7.250,0.950,1.000,0.000,1.000,7.150,23.500
41,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,2,TRUE,3,,,0,38.700,0,0,0.000,99,11.000,WP,1,,0,Schweizer,Jacinta,,Peak,01/01/0001,,Balance,3,2,PUBLISHED,,2024-03-17 08:59:05.7630762 +0800,2024-03-17 09:03:53.3404073 +0800,6.5,6.4,6.8,6.5,,,7.0,6.5,6.7,6.6,,,,,,,6.500,6.650,1.000,1.500,0.000,1.500,5.000,19.150
42,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,2,TRUE,3,,,0,38.700,0,0,0.000,99,11.000,WP,1,,0,Schweizer,Jacinta,,Peak,01/01/0001,,Tempo,3,3,PUBLISHED,,2024-03-17 10:01:37.5202927 +0800,2024-03-17 10:01:38.7212903 +0800,5.5,6.7,6.0,6.0,,,6.5,6.6,6.3,6.7,,,,,,,6.000,6.550,1.500,0.000,0.500,0.500,6.000,19.550
43,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,2,TRUE,3,,,0,38.700,0,0,0.000,99,11.000,WP,2,,0,Schweizer,Anina,,Peak,01/01/0001,,Balance,3,2,PUBLISHED,,2024-03-17 08:59:05.7630762 +0800,2024-03-17 09:03:53.3404073 +0800,6.5,6.4,6.8,6.5,,,7.0,6.5,6.7,6.6,,,,,,,6.500,6.650,1.000,1.500,0.000,1.500,5.000,19.150
44,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,2,TRUE,3,,,0,38.700,0,0,0.000,99,11.000,WP,2,,0,Schweizer,Anina,,Peak,01/01/0001,,Tempo,3,3,PUBLISHED,,2024-03-17 10:01:37.5202927 +0800,2024-03-17 10:01:38.7212903 +0800,5.5,6.7,6.0,6.0,,,6.5,6.6,6.3,6.7,,,,,,,6.000,6.550,1.500,0.000,0.500,0.500,6.000,19.550
45,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,3,TRUE,2,,,0,44.250,0,0,0.000,99,13.500,WP,1,,0,Lehmann,Anna,,NDGC,01/01/0001,,Balance,2,2,PUBLISHED,,2024-03-17 09:07:07.5431775 +0800,2024-03-17 09:09:37.274371 +0800,6.7,7.2,7.2,6.5,,,6.8,6.9,7.0,7.2,,,,,,,6.950,6.950,1.100,0.600,0.000,0.600,6.350,21.350
46,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,3,TRUE,2,,,0,44.250,0,0,0.000,99,13.500,WP,1,,0,Lehmann,Anna,,NDGC,01/01/0001,,Tempo,2,3,PUBLISHED,,2024-03-17 10:06:29.3725765 +0800,2024-03-17 10:06:38.5531574 +0800,7.3,7.5,7.0,6.8,,,7.1,7.1,7.5,6.5,,,,,,,7.150,7.100,1.500,0.000,0.000,0.000,7.150,22.900
47,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,3,TRUE,2,,,0,44.250,0,0,0.000,99,13.500,WP,2,,0,Kazandzis,Amalia,,NDGC,01/01/0001,,Balance,2,2,PUBLISHED,,2024-03-17 09:07:07.5431775 +0800,2024-03-17 09:09:37.274371 +0800,6.7,7.2,7.2,6.5,,,6.8,6.9,7.0,7.2,,,,,,,6.950,6.950,1.100,0.600,0.000,0.600,6.350,21.350
48,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L7 Women's Pair,,,WP,Qualification,1,,3,TRUE,2,,,0,44.250,0,0,0.000,99,13.500,WP,2,,0,Kazandzis,Amalia,,NDGC,01/01/0001,,Tempo,2,3,PUBLISHED,,2024-03-17 10:06:29.3725765 +0800,2024-03-17 10:06:38.5531574 +0800,7.3,7.5,7.0,6.8,,,7.1,7.1,7.5,6.5,,,,,,,7.150,7.100,1.500,0.000,0.000,0.000,7.150,22.900
49,830a98b8-333f-446a-67c1-eea04be87c44,2024 ACR Qualification Competition #1,,,,,L8 Women's Pair,,,WP,Qualification,1,,1,TRUE,1,,,0,0.000,0,0,0.000,99,0.000,WP,1,,0,Feng,Jingyi (Jenny),,NDGC,01/01/0001,,Balance,1,2,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
