#,Event: UUID,Event: Title,Event: Subtitle,Event: SubSubtitle,Event: InfoShort,Event: InfoLong,Competition: Title,Competition: GUID_C,Competition: SexCategory,Competition: Discipline,Stage: Kind,Group #,Group: Time,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: QualificationCategory_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Mark17TTT_G,Performance: TeamPoints_G,Performance: MarkExtraTTT_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Patronymic,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine #,Frame: NElements,Frame: BonusT,Frame: PenaltyT,Frame: DifficultyT_G,Frame: MarkTTT_G,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Judge,∑,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,L,A,
1,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,E1,9.4,,,,,,,,,,,,6,
2,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,E2,9.5,,,,,,,,,,,,5,
3,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,E3,9.6,,,,,,,,,,,,4,
4,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,E4,9.6,,,,,,,,,,,,4,
5,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,E5,10.0,,,,,,,,,,,,,
6,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,E6,10.0,,,,,,,,,,,,,
7,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,E∑,19.1,0,0,0,0,0,0,0,0,0,0,0,9,
8,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,T,0.000,,,,,,,,,,,,,
9,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,D,0.4,0.0,,,,,,,,,,,,
10,ca3e2213-efa7-4397-58cd-529dd09c0f27,Campeonato Territorial de DMT&TUM 2024,,,,,02 Infantil M,,,DMT,Qualification,1,,1,TRUE,3,,,40000,39.000,0,0,0.000,99,57.950,0,0.000,TRA,1,,0,Francisco,Peres,,GCO,01/01/0001,male,1,2,0.0,0.0,0.4,19.500,PUBLISHED,,2024-03-16 11:25:07.6415663 +0000,2024-03-16 11:25:09.1188429 +0000,H,0.00,0.00,0.00,,,,,,,,,,,
