#,Event: UUID,Event: Title,Event: Subtitle,Event: SubSubtitle,Event: InfoShort,Event: InfoLong,Competition: Title,Competition: GUID_C,Competition: SexCategory,Competition: Discipline,Stage: Kind,Group #,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: QualificationCategory_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Patronymic,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Frame: SJComment,Frame: IsTeamscore,Frame: Qualification,Frame: EAPenTTT_G,Frame: ETPenTTT_G,Frame: PenaltyTT_G,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DAMarkTT_G,Frame: DBMarkTT_G,Frame: DMarkTT_G,Frame: TMarkTTT_G,Frame: Rank_G,Frame: Qualification_G
1,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,NO APPT,1,PUBLISHED,,2024-01-13 15:31:04.8296911 +0000,2024-01-13 15:31:05.767958 +0000,,FALSE,,3.200,3.000,0.00,7.000,6.800,0.00,0.00,0.90,14.700,4,
2,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,Ball,2,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,11,
3,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,-,3,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
4,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,-,4,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
5,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,,5,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
6,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,,6,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
7,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,,7,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
8,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,,8,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
9,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,,9,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
10,ac9d8f25-edba-41e6-5626-63b9b32b4cd5,Torneio por Aparelhos '24,,,,,Iniciadas,,,IND,All-Around,1,1,TRUE,6,,,40000,14.700,0,0,0.000,99,IND,1,,0,Rodrigues,Francisca,,SCP,01/01/0001,,,10,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
