#,Event: UUID,Event: Title,Event: Subtitle,Competition: Title,Competition: GUID_C,Competition: Discipline,Stage: Kind,Group #,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Frame: SJComment,Frame: IsTeamscore,Frame: Qualification,Frame: EAPenTTT_G,Frame: ETPenTTT_G,Frame: PenaltyTT_G,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DAMarkTT_G,Frame: DBMarkTT_G,Frame: DMarkTT_G,Frame: TMarkTTT_G,Frame: Rank_G,Frame: Qualification_G
1,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,Hoop,1,PUBLISHED,,2023-06-29 16:43:33.2650585 -0400,2023-06-29 16:44:20.2833696 -0400,,FALSE,,3.700,4.500,0.00,5.500,6.300,3.70,6.20,9.90,21.700,27,
2,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,Ball,2,PUBLISHED,,2023-06-29 17:43:18.4664007 -0400,2023-06-29 17:44:36.889922 -0400,,FALSE,,3.850,4.650,0.30,5.350,6.150,3.80,4.00,7.80,19.000,38,
3,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,Clubs,3,PUBLISHED,,2023-06-30 16:41:33.2600787 -0400,2023-06-30 16:43:14.9752173 -0400,,FALSE,,4.300,4.250,0.30,5.750,5.700,2.40,6.20,8.60,19.750,27,
4,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,Ribbon,4,PUBLISHED,,2023-06-30 17:35:04.8895154 -0400,2023-06-30 17:37:13.3334713 -0400,,FALSE,,3.600,4.650,0.00,5.350,6.400,2.20,6.50,8.70,20.450,27,
5,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,,5,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
6,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,,6,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
7,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,,7,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
8,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,,8,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
9,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,,9,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
10,11522a3f-524d-4b35-7ded-6193bbd9e886,CBI - CAMPEONATO BRASILEIRO LOTERIAS CAIXA DE GINÁSTICA RÍTMICA (ADULTO),"Campo Grande / MS, 28 de Junho a 02 de julho",Adulto - Nível I,,IND,All-Around,1,1,TRUE,33,,,80.900,0,0,0.000,99,IND,1,,0,Domingos,Nicolly,ABGR-SC,01/01/2006,,,10,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
