#,Event: UUID,Event: Title,Event: Subtitle,Competition: Title,Competition: GUID_C,Competition: Discipline,Stage: Kind,Group #,Group: Comment,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: MarkExecTTT_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine Rank,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,E1,E2,E3,E4,E5,E6,A1,A2,A3,A4,A5,A6,R1,R2,R3,R4,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DMarkTTT_G,Frame: DPenTTT_G,Frame: CPenTTT_G,Frame: PenTTT_G,Frame: TExecMarkTTT_G,Frame: TMarkTTT_G
1,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,1,TRUE,3,,,24.850,1,0,24.850,1,8.050,WP,1,17,0,Alvarez,Mª Luisa,CAA,01/01/0001,,Combinded,3,2,PUBLISHED,,2023-03-25 11:45:21.8799845 +0000,2023-03-25 11:45:22.6857668 +0000,8.0,8.0,8.1,8.4,,,8.6,8.5,8.6,8.1,,,,,,,8.050,8.550,0.200,0.000,0.000,0.000,8.050,24.850
2,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,1,TRUE,3,,,24.850,1,0,24.850,1,8.050,WP,2,17,0,Dias,Madalena,CAA,01/01/0001,,Combinded,3,2,PUBLISHED,,2023-03-25 11:45:21.8799845 +0000,2023-03-25 11:45:22.6857668 +0000,8.0,8.0,8.1,8.4,,,8.6,8.5,8.6,8.1,,,,,,,8.050,8.550,0.200,0.000,0.000,0.000,8.050,24.850
3,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,2,TRUE,4,,,23.290,0,0,0.000,99,7.050,WP,1,18,0,Duarte,Núria,JC,01/01/0001,,Combinded,4,2,PUBLISHED,,2023-03-25 11:51:30.4413858 +0000,2023-03-25 11:51:32.0956221 +0000,8.3,8.0,8.0,8.1,,,8.1,8.2,7.9,7.7,,,,,,,8.050,8.000,0.190,1.000,0.000,1.000,7.050,23.290
4,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,2,TRUE,4,,,23.290,0,0,0.000,99,7.050,WP,2,18,0,Reis,Madalena,JC,01/01/0001,,Combinded,4,2,PUBLISHED,,2023-03-25 11:51:30.4413858 +0000,2023-03-25 11:51:32.0956221 +0000,8.3,8.0,8.0,8.1,,,8.1,8.2,7.9,7.7,,,,,,,8.050,8.000,0.190,1.000,0.000,1.000,7.050,23.290
5,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,3,TRUE,1,,,26.270,0,0,0.000,99,8.700,WP,1,19,0,Castro,Inês,SCP,01/01/0001,,Combinded,1,2,PUBLISHED,,2023-03-25 12:15:35.7732401 +0000,2023-03-25 12:15:36.813111 +0000,8.8,8.5,8.6,8.9,,,8.7,8.1,8.7,8.5,,,,,,,8.700,8.600,0.270,0.000,0.000,0.000,8.700,26.270
6,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,3,TRUE,1,,,26.270,0,0,0.000,99,8.700,WP,2,,0,Caldeira,Maria João,SCP,01/01/0001,,Combinded,1,2,PUBLISHED,,2023-03-25 12:15:35.7732401 +0000,2023-03-25 12:15:36.813111 +0000,8.8,8.5,8.6,8.9,,,8.7,8.1,8.7,8.5,,,,,,,8.700,8.600,0.270,0.000,0.000,0.000,8.700,26.270
7,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,4,TRUE,2,,,25.160,0,0,0.000,99,8.350,WP,1,20,0,Ferreira,Mª Beatriz,GFRL,01/01/0001,,Combinded,2,2,PUBLISHED,,2023-03-25 12:20:07.9101711 +0000,2023-03-25 12:20:10.6837561 +0000,8.3,8.4,8.3,8.5,,,8.3,8.2,8.1,8.5,,,,,,,8.350,8.250,0.210,0.000,0.000,0.000,8.350,25.160
8,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,SEN BASE,,WP,Qualification,1,,4,TRUE,2,,,25.160,0,0,0.000,99,8.350,WP,2,20,0,Cardoso,Mariana,GFRL,01/01/0001,,Combinded,2,2,PUBLISHED,,2023-03-25 12:20:07.9101711 +0000,2023-03-25 12:20:10.6837561 +0000,8.3,8.4,8.3,8.5,,,8.3,8.2,8.1,8.5,,,,,,,8.350,8.250,0.210,0.000,0.000,0.000,8.350,25.160
9,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,JUV BASE,,WP,Qualification,1,,1,TRUE,1,,,26.400,0,0,0.000,99,8.800,WP,1,,0,Gonçalves,Letícia,GCP,01/01/0001,,Combinded,1,2,PUBLISHED,,2023-03-25 18:27:17.4163003 +0000,2023-03-25 18:27:18.0970149 +0000,8.4,8.8,8.8,8.9,,,8.5,8.1,8.5,7.9,,,,,,,8.800,8.300,0.500,0.000,0.000,0.000,8.800,26.400
10,70de169b-b181-4ed9-5604-b5558341335c,Campeonato Territorial Divisão Base AGL,,JUV BASE,,WP,Qualification,1,,1,TRUE,1,,,26.400,0,0,0.000,99,8.800,WP,2,,0,Rodrigues,Maria,GCP,01/01/0001,,Combinded,1,2,PUBLISHED,,2023-03-25 18:27:17.4163003 +0000,2023-03-25 18:27:18.0970149 +0000,8.4,8.8,8.8,8.9,,,8.5,8.1,8.5,7.9,,,,,,,8.800,8.300,0.500,0.000,0.000,0.000,8.800,26.400
