#,Event: UUID,Event: Title,Event: Subtitle,Competition: Title,Competition: GUID_C,Competition: Discipline,Stage: Kind,Group #,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Frame: SJComment,Frame: IsTeamscore,Frame: Qualification,Frame: EAPenTTT_G,Frame: ETPenTTT_G,Frame: PenaltyTT_G,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DAMarkTT_G,Frame: DBMarkTT_G,Frame: DMarkTT_G,Frame: TMarkTTT_G,Frame: Rank_G,Frame: Qualification_G
1,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,1,TRUE,7,,,75.900,1,0,196.400,3,IND,1,,0,KOBELEV,Victoria,USA,17/08/2004,,Hoop,1,PUBLISHED,,2021-06-11 14:30:44.1029697 -0300,2021-06-11 14:35:22.6108379 -0300,,TRUE,,0.900,2.000,0.00,7.100,0.000,9.00,3.80,12.80,19.900,9,
2,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,1,TRUE,7,,,75.900,1,0,196.400,3,IND,1,,0,KOBELEV,Victoria,USA,17/08/2004,,Ball,2,PUBLISHED,,2021-06-11 16:16:53.5716266 -0300,2021-06-11 16:18:42.9866875 -0300,,TRUE,,0.900,1.650,0.00,7.450,0.000,7.90,4.10,12.00,19.450,7,
3,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,1,TRUE,7,,,75.900,1,0,196.400,3,IND,1,,0,KOBELEV,Victoria,USA,17/08/2004,,Clubs,3,PUBLISHED,,2021-06-12 15:19:43.6366743 -0300,2021-06-12 15:21:28.1425735 -0300,,TRUE,,1.100,2.600,0.00,6.300,0.000,7.60,4.30,11.90,18.200,11,
4,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,1,TRUE,7,,,75.900,1,0,196.400,3,IND,1,,0,KOBELEV,Victoria,USA,17/08/2004,,Ribbon,4,PUBLISHED,,2021-06-12 16:54:26.8043889 -0300,2021-06-12 16:55:48.9063643 -0300,,TRUE,,1.000,2.250,0.00,6.750,0.000,6.90,4.70,11.60,18.350,6,
5,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,2,TRUE,8,,,75.100,1,0,196.400,3,IND,1,,0,KAUTZMAN,Alexandria Faith,USA,22/11/2005,,Hoop,1,PUBLISHED,,2021-06-11 14:41:38.5186309 -0300,2021-06-11 14:42:33.1832457 -0300,,TRUE,,0.800,1.700,0.00,7.500,0.000,7.80,5.10,12.90,20.400,6,
6,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,2,TRUE,8,,,75.100,1,0,196.400,3,IND,1,,0,KAUTZMAN,Alexandria Faith,USA,22/11/2005,,Ball,2,PUBLISHED,,2021-06-11 16:20:25.3352657 -0300,2021-06-11 16:21:58.2894052 -0300,,TRUE,,0.800,2.400,0.00,6.800,0.000,8.00,4.90,12.90,19.700,6,
7,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,2,TRUE,8,,,75.100,1,0,196.400,3,IND,1,,0,KAUTZMAN,Alexandria Faith,USA,22/11/2005,,Clubs,3,PUBLISHED,,2021-06-12 15:23:12.6722489 -0300,2021-06-12 15:24:57.2326425 -0300,,TRUE,,0.800,2.150,0.00,7.050,0.000,8.50,5.30,13.80,20.850,5,
8,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,2,TRUE,8,,,75.100,1,0,196.400,3,IND,1,,0,KAUTZMAN,Alexandria Faith,USA,22/11/2005,,Ribbon,4,PUBLISHED,,2021-06-12 16:57:51.3791159 -0300,2021-06-12 16:59:26.9155104 -0300,,TRUE,,1.400,3.750,0.00,4.850,0.000,5.70,3.60,9.30,14.150,16,
9,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,3,TRUE,6,,,76.550,1,0,196.400,3,IND,1,,0,HOPKINS-WILKINS,Lennox Larae,USA,04/11/2003,,Hoop,1,PUBLISHED,,2021-06-11 14:47:14.5245849 -0300,2021-06-11 14:48:47.2582739 -0300,,TRUE,,0.900,1.650,0.00,7.450,0.000,8.50,4.00,12.50,19.950,8,
10,29dcd5f6-efe0-4433-49bd-5169373911ff,Campeonato Panamericano de Adultos de Gimnasia Rítmica 2021,,,,IND,All-Around,1,3,TRUE,6,,,76.550,1,0,196.400,3,IND,1,,0,HOPKINS-WILKINS,Lennox Larae,USA,04/11/2003,,Ball,2,PUBLISHED,,2021-06-11 16:25:04.2154764 -0300,2021-06-11 16:26:36.1023093 -0300,,TRUE,,0.800,1.450,0.00,7.750,0.000,9.00,4.10,13.10,20.850,4,
